"Table S1 Complete dataset used from train and validated machine learning methods, which are collected from literature data. ",,,,,,,,,,,,,,,,
Citation,Sample Name,Tectonic Setting,,Latitude ,Longitude ,Rock Name,Rock Type,P,Ti,Y,Nb,Dy,Yb,U,Hf,Th
[24598] SADIQ I. (2021),samp. HH64,Convergent Margin,Plate Tectonic,35.532,75.346,Monzonite,Inter-Felsic,342.5017926,6.997280441,3107.565009,21.16857441,269.5445555,858.6745003,842.5369842,7623.466437,1261.803133
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,250.415052,7.905724276,1101.633417,4.364589525,99.93892923,360.248116,341.9920877,7574.4545,242.5391175
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,132.1487305,0.912689773,1412.674796,14.55821923,98.59620897,495.1272556,1118.480615,13891.56195,317.8012496
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,305.372025,3.432068193,1317.716178,8.951378684,100.1966635,458.7482933,672.2678956,10166.32575,290.8618918
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,307.1719257,2.764697071,2924.339748,33.47283433,244.2071695,888.7124218,2091.614427,11308.01022,1052.313839
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,168.4328388,7.182108995,1173.089421,11.24701277,86.29921073,448.1788017,330.5690566,8402.377411,200.4509576
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,236.8910847,2.038480973,1053.111891,5.263883771,93.17171657,335.1519878,375.2855966,10657.30487,339.402705
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,670.5027527,9.120505056,3172.58203,10.64821028,271.1146528,935.8276399,583.7066081,7607.583073,753.201518
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,85.68156928,1.181740161,1212.662211,3.312022795,85.1652357,512.0740513,594.9511661,11309.03701,310.8694964
[24598] SADIQ I. (2021),samp. HH65,Convergent Margin,Plate Tectonic,35.532,75.345,Granite,Felsic,56.11762181,2.860685914,726.5365531,13.3796506,47.41612182,304.3162025,782.8745952,14310.42601,163.8890155
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,235.2905528,39.10939977,2029.661665,1.825984519,244.528681,814.3975527,99.86887889,8200.513887,86.68183006
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,253.5307929,40.34251059,2418.133182,2.276345061,283.4041784,933.9747368,116.8503518,8810.978565,106.2449286
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,185.9523548,30.86477964,999.2604822,1.69308595,107.5471465,408.5667427,38.25732221,11212.01386,29.23389246
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,262.7447276,42.60209728,2763.011071,2.39986274,321.6881737,950.1446078,89.54760706,11470.94757,108.1034778
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,214.9174184,34.64821019,2225.389411,2.190762022,260.1656611,778.2029871,68.59534875,12984.36391,84.58530111
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,355.6362194,19.61381062,3504.965789,6.24909762,389.884351,1374.12203,298.4108991,9431.009773,288.7027909
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,218.2875183,29.09477411,1752.734911,1.295207347,223.3168978,656.4976774,55.37176696,11043.26459,59.45782369
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,306.154336,22.04188232,3627.986513,6.371956542,408.5130005,1353.340498,249.3558249,10393.40535,256.279437
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,282.349069,23.28211713,3181.400692,4.741007093,360.6441628,1259.400688,292.3068071,8417.785729,252.7962854
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,289.1445562,22.84276564,3075.448152,4.075088999,354.4898589,1166.271254,204.1267683,10360.66162,198.4283416
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,316.1474739,24.16304882,4229.233594,6.183644843,461.2279139,1482.478769,240.8224063,11433.31821,286.7248916
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,206.4459189,36.22150787,2056.350661,1.278476843,241.8159481,693.1117179,57.47166182,12239.25337,68.18159108
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,265.1029001,24.30434853,2373.951374,2.825133643,297.6026916,939.68379,148.7441339,9279.623627,133.6549261
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,227.6864507,25.19302565,1764.501759,2.056281647,213.6755306,710.5040679,96.22098106,9596.133309,76.05431733
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,373.2643686,24.95078294,4457.794428,7.108391833,474.6591124,1568.343429,300.0527228,10696.70283,342.4521121
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,276.2410857,20.19635624,3573.511124,4.782561287,406.5141705,1235.60398,180.8573655,13209.38958,220.1451899
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,239.0109337,26.60120768,1441.55127,1.291773192,189.2713748,593.3253693,56.72269946,9375.8827,53.19861912
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,210.5728858,25.37005655,1799.19583,1.352394574,224.1472452,679.7659992,64.27449411,10745.30975,65.91742848
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,190.3053279,28.49374752,1943.1915,1.655614461,238.6528152,701.7115953,67.12161044,13234.24185,75.33730125
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,183.7349588,38.64279915,2210.295731,1.733177104,262.6115655,763.2028193,65.29191982,12334.94543,77.7874905
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,288.9218372,18.6891036,3128.286541,5.363509429,359.3434283,1175.367529,210.2306902,11512.8091,230.6439193
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,329.8954762,19.54332725,3561.935548,6.52910087,394.8480275,1433.018267,286.9041408,9454.63753,267.9426278
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,260.1167554,41.50563619,1977.886122,2.010741571,239.3657752,775.1892463,93.34422638,8174.554696,78.76031916
[24610] WALL C. J. (2021),samp. PEG,Rift Volcanics,Plate Tectonic,34.759001,98.583825,Syenite,Inter-Felsic,349.8658165,24.47242873,2894.509367,4.150703167,340.6269584,1188.771991,214.7126793,8441.491172,193.2748067
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,338.4103364,6.027310485,3131.791711,33.63829347,344.3933789,1095.613157,652.2737313,9634.973848,352.9762836
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,411.6732068,11.06552897,3653.441001,35.3166594,377.8163827,1008.166659,468.1189215,12879.99051,289.4947807
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,395.3372981,6.026907882,2593.717319,39.56582291,263.9478241,815.8451419,547.0439787,12291.06173,345.7139446
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,336.1760561,5.475272238,3730.196956,28.2324467,373.0033826,1083.087567,536.1858084,12426.77721,318.9548916
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,310.5670208,7.155801515,3586.793338,26.38057219,372.6816013,1062.333267,535.3331817,12113.44863,323.5058313
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,298.4811083,6.312763999,3210.569633,22.84927077,348.8113388,994.6421909,475.1528647,10809.61511,255.0397421
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,303.603183,5.380994151,3137.23815,36.41550566,326.1081352,902.9406538,461.6223005,12535.18984,270.4749809
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,297.5594753,6.08851234,3807.327594,23.53039493,406.8560466,1145.385092,565.2374756,11705.96201,316.1195966
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,480.1656247,5.012763772,2242.147008,27.70525622,222.4527337,767.9348283,358.857721,12613.1338,154.0354716
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,304.7169466,5.99813234,2242.513645,24.33260089,236.7256962,773.5006433,398.4789476,11343.76383,203.310038
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,264.0140584,6.663637662,3435.939507,31.35439224,347.2221072,1052.090807,526.8957275,11990.77981,309.6321307
[24610] WALL C. J. (2021),samp. WP16-2,Rift Volcanics,Plate Tectonic,34.7241,-98.4296,Granite,Felsic,295.0286587,6.047340084,2817.050845,23.6252836,337.0858737,938.4297406,442.2248306,10191.40574,230.0769118
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,319.987124,11.18457955,2799.759683,6.62448031,314.3487115,709.1982381,141.936922,11005.88318,97.76884185
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,185.306159,18.55233501,3854.63637,11.4961678,454.4230557,1014.994866,153.7552086,9136.038933,120.0801597
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,321.2310828,16.14264944,1157.960133,8.503087729,120.8190865,399.5368382,62.0300905,8270.874801,37.40714901
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,236.8765501,11.42853646,3432.417428,9.490839704,408.923364,950.9197419,200.9156816,8590.578369,145.2766271
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,232.5883242,25.81504332,1275.960511,2.995630788,135.9338069,406.6613055,49.85185892,10517.91578,35.44304565
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,170.0378238,17.90498042,1704.7872,7.984302919,200.1646916,496.0155719,63.52854298,9873.034621,38.22007144
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,295.8785051,13.46588446,1250.568683,7.16384425,138.7534122,380.0873921,84.35896023,10285.89816,48.51613475
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,280.3547642,15.2979999,2623.07811,6.375441313,304.9862525,724.8518212,145.1597598,9571.131006,92.13959083
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,278.7029396,10.16362138,1678.275371,23.46102613,175.7386564,514.0923659,211.8204008,10800.36501,133.9918838
[24610] WALL C. J. (2021),samp. JP-22,Rift Volcanics,Plate Tectonic,34.9623,-98.6895,Rhyolite,Felsic,260.411636,30.61823293,2063.636442,2.552735808,236.4714242,608.3835088,85.73765011,8831.424508,66.80044762
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,387.1789591,12.86180894,1789.752047,8.587541866,190.5433157,498.366291,100.7343407,10288.29742,73.83519109
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,306.8621285,9.695220205,1510.836162,8.890054431,153.6785663,418.3096218,88.22171474,11554.72909,51.87323845
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,281.3839605,8.436487779,3832.330605,22.01791086,466.054303,928.8455773,411.6771846,9793.789736,347.8029003
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,331.5655894,11.55157631,2866.56841,17.10898884,330.161996,712.0125852,215.3241611,9446.648109,154.729673
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,324.4884945,11.56839242,1557.923472,5.625645753,183.0781717,423.0372038,65.8725831,9889.213211,44.24116638
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,192.556162,20.17467076,1533.325131,8.726210827,161.7018193,443.5042112,65.399147,10294.52853,50.38720195
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,208.562949,48.29356359,1352.446449,14.79568609,129.7913437,385.4754177,66.25497583,10895.40314,44.5635514
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,218.7024456,40.45970867,1724.857947,20.59177371,180.0174174,522.2523705,146.8445007,10716.2052,93.22986211
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,145.261761,17.9170277,1467.278487,9.403113576,164.4784368,442.304544,71.34441148,10394.02479,49.77527349
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,172.3815047,15.58648787,939.0628518,8.41462452,88.66693999,323.7956127,50.99381331,11026.00376,30.88407225
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,230.6943571,14.75098809,2887.276471,8.320278068,292.9789943,755.5124676,116.8935274,10469.45341,101.4780088
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,137.0916808,15.18409148,991.1120916,13.42571674,95.64095284,316.3255118,63.03824795,11304.33951,57.10814241
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,261.7973609,16.25203658,1831.805865,10.6276224,208.4758482,395.0350839,67.0328864,11090.45284,41.90463479
[24610] WALL C. J. (2021),samp. JP-120,Rift Volcanics,Plate Tectonic,34.966,-98.6539,Rhyolite,Felsic,307.0069429,15.59134294,3732.346633,35.38621283,365.9177807,1092.026606,311.143088,11490.01484,302.2852875
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,461.6995041,6.632098444,1023.080315,2.357690668,116.5218442,265.2709277,273.9442052,13693.99985,60.25415862
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,232.4040548,17.12885261,1117.054282,10.58169683,112.6213988,387.0307864,72.88286194,8626.620086,42.81661572
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,287.544549,15.72945276,1042.437334,15.02359614,119.0215178,386.6871856,93.66498177,7853.285575,54.52782607
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,264.0144539,10.3805802,1575.507931,7.681244304,199.9189827,542.2718203,77.15998755,7527.523768,37.85720283
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,282.7344564,17.64404404,1643.153265,5.083580136,204.8728399,561.266807,58.41269121,7239.889134,34.06426167
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,260.9930405,37.38940808,1202.592008,10.21969185,138.0723904,416.6407548,75.01694535,7232.919034,36.69039769
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,249.7613977,11.91280768,1535.983331,7.330262592,191.465601,518.8271317,76.70183591,7678.532805,39.61133818
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,163.9883218,12.59546052,742.5080696,11.5204523,85.42024683,268.7755585,54.97340916,9121.22122,24.40397841
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,216.6039143,19.08550141,1577.680305,14.91734073,179.8149689,508.798719,116.0074022,8995.440914,65.91094419
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,314.948248,11.95020767,1247.101748,11.95235709,131.3373378,430.4701147,87.66906357,7823.073745,44.90868082
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,176.2298747,9.821519782,770.8623068,10.18472689,88.85176687,298.1417884,72.66625027,7413.857013,27.68092636
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,302.3985799,10.59345119,1104.332256,10.66731313,129.0628661,365.3388674,81.84940012,7869.200672,39.02271605
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,306.5646878,13.62287371,2036.583872,9.501956047,218.8349643,590.3042486,87.38591263,8432.635862,54.68016288
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,289.3828315,13.46546348,1806.940161,10.75286436,200.2227661,550.9598053,84.12450031,9724.430965,51.48359198
[24610] WALL C. J. (2021),samp. AE-389,Rift Volcanics,Plate Tectonic,34.4162,-97.1504,Rhyolite,Felsic,307.9538807,13.9327373,1455.55094,15.25558424,161.1897188,477.8538696,96.496239,9403.952166,82.45597355
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,223.2804233,12.93521279,1541.090906,9.19454249,202.2967734,580.9024679,57.27374617,6754.810036,40.85649158
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,173.3668121,21.01777103,2311.927952,10.18884176,318.1572705,829.2793151,88.03096922,6515.313083,62.83282058
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,176.485993,21.44378808,2890.087963,100.4551509,316.6232022,1306.097582,371.0669341,7995.516703,349.7441675
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,186.8451657,11.33670023,1388.695142,12.84088421,181.5581326,557.4355513,82.22248333,6738.93499,48.82182038
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,206.0222562,13.10712936,2289.19528,11.74147402,313.3441945,851.3528594,95.29122029,6862.429946,68.74978113
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,271.4645981,16.59393575,1189.535576,5.168105926,145.1380066,487.2440612,34.10035405,6380.171724,24.25950586
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,242.5141265,37.17462092,1764.720411,16.05701361,234.2576861,700.7498198,100.3242458,6499.33963,84.69204453
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,177.0845419,21.35479782,1984.021269,12.90406545,268.7726387,757.5488612,100.0866967,5964.789892,71.47918107
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,206.5127754,26.62810077,2620.810443,9.059519847,357.9431195,981.8034932,115.2119811,5238.963814,70.01233864
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,176.9276069,11.35420177,1999.983886,6.573244161,273.5764223,749.3400635,82.29011962,5780.088222,47.01451011
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,216.8249049,31.16724823,1255.407032,6.025968552,154.9668912,516.9629852,43.18286986,7142.091468,42.99676937
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,154.3639732,22.00830703,1839.898264,9.169277373,244.9483345,690.0611861,71.32321783,6904.443859,51.42742757
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,205.1395948,14.26017354,1047.518083,8.903009411,124.1107831,440.7297585,58.37929104,6820.191691,34.57966706
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,212.3900224,38.08344214,2452.734254,23.48830004,325.6416179,861.1432393,139.5729826,6738.236212,107.9110466
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,164.6698811,26.24395185,1263.595487,9.014225664,164.8537141,503.7486088,55.42910089,6701.99715,35.10695164
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,165.5165021,8.710788334,2014.923252,27.53750626,222.2792082,960.5464422,237.506726,8843.806578,169.3400724
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,185.141636,12.31117443,1945.95295,12.34544578,257.5118989,706.2219789,84.51663812,7140.855315,57.28983164
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,158.1508707,18.05850071,2543.227285,6.1861678,346.2992148,861.3652313,78.50126524,6881.000779,54.16074257
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,183.8933583,18.66805967,1450.449221,12.44421688,188.1427235,566.6852434,73.98809909,6903.207046,48.62384404
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,223.6066526,24.99576671,2782.752022,6.829815999,367.9165366,951.7892794,81.45858624,5952.997636,63.37393125
[24610] WALL C. J. (2021),samp. JP-118,Rift Volcanics,Plate Tectonic,34.4835,-97.3025,Rhyolite,Felsic,233.6982918,21.78023859,2035.434264,7.500508219,279.6809837,785.2569672,82.53803284,4647.75151,70.18251628
